visitor_id,Last_Purchase_Date,Recency,Frequency,Monetary
867441,05:53.0,6,3,3
381345,59:46.0,60,3,3
120444,50:53.0,61,3,3
1216079,57:24.0,104,3,3
376250,44:39.0,14,3,3
1162136,24:45.0,5,3,3
1370617,01:16.0,125,3,3
850564,55:24.0,70,3,3
611804,18:52.0,88,3,3
678937,32:22.0,73,3,3
171135,23:16.0,79,3,3
501814,17:21.0,8,3,3
828308,52:35.0,91,3,3
1144503,19:50.0,53,3,3
1392423,51:33.0,51,3,3
1354710,56:22.0,134,3,3
54524,49:47.0,64,3,3
373852,20:49.0,15,3,3
1302271,40:09.0,53,3,3
675843,33:01.0,7,3,3
927384,38:24.0,45,3,3
1362222,01:08.0,96,3,3
866242,10:08.0,57,3,3
881061,25:24.0,43,3,3
1248989,38:44.0,25,3,3
1204372,04:27.0,19,3,3
117934,52:59.0,88,3,3
1097216,28:12.0,49,3,3
163049,43:49.0,14,3,3
1131431,03:08.0,125,3,3
686039,54:19.0,86,3,3
26533,38:30.0,115,3,3
1266427,13:32.0,18,3,3
1162772,04:51.0,31,3,3
316213,02:22.0,107,3,3
633161,03:13.0,118,3,3
893541,00:51.0,30,3,3
692368,51:11.0,32,3,3
1202351,00:19.0,103,3,3
679201,57:20.0,113,3,3
938396,39:36.0,4,3,3
567388,04:21.0,72,3,3
18573,19:33.0,46,3,3
273772,41:55.0,49,3,3
521563,00:30.0,84,3,3
1085818,03:47.0,24,3,3
323507,56:31.0,84,3,3
1208148,09:48.0,53,3,3
341443,29:57.0,14,3,3
1233140,40:59.0,108,3,3
793038,11:31.0,47,3,3
392246,41:12.0,29,3,3
1331780,11:46.0,22,3,3
1070029,47:58.0,80,3,3
886494,00:24.0,75,3,3
868057,53:56.0,102,3,3
625653,56:08.0,127,3,3
1265288,53:30.0,6,3,3
233297,35:24.0,54,3,3
1344604,47:10.0,4,3,3
550259,34:49.0,46,3,3
1353280,17:46.0,17,3,3
676997,05:12.0,127,3,3
53051,23:11.0,66,3,3
973195,13:40.0,60,3,3
190672,11:00.0,138,3,3
5042,20:26.0,68,3,3
201495,09:11.0,134,3,3
738182,14:34.0,93,3,3
988658,16:57.0,20,3,3
1176392,48:15.0,13,3,3
130492,53:34.0,40,3,3
224732,59:30.0,47,3,3
1340407,38:41.0,2,3,3
434418,34:06.0,106,3,3
934208,53:37.0,60,3,3
856584,22:59.0,38,3,3
241145,45:55.0,62,3,3
613384,19:17.0,54,3,3
550158,30:32.0,120,3,3
766603,46:21.0,55,3,3
27695,53:35.0,56,3,3
597784,20:54.0,57,3,3
1379388,58:17.0,60,3,3
927756,12:34.0,74,3,3
961272,17:50.0,21,3,3
600589,30:58.0,137,3,3
761181,35:43.0,82,3,3
1099749,39:53.0,49,3,3
31645,52:39.0,45,3,3
502189,53:53.0,99,3,3
207663,37:36.0,25,3,3
1316368,04:53.0,126,3,3
1051557,40:40.0,92,3,3
175890,56:34.0,8,3,3
888881,02:37.0,92,3,3
561611,39:09.0,106,3,3
945612,50:43.0,89,3,3
79743,04:55.0,74,3,3
1360055,19:30.0,37,3,3
327414,58:14.0,88,3,3
1006522,58:33.0,63,3,3
323687,29:37.0,22,3,3
1180041,03:40.0,136,3,3
480744,56:35.0,115,3,3
29802,58:19.0,3,3,3
265897,08:18.0,64,3,3
1013810,47:52.0,46,3,3
522739,37:17.0,54,3,3
1229029,10:28.0,30,3,3
402416,42:52.0,119,3,3
242654,54:43.0,44,3,3
13151,23:12.0,87,3,3
885223,16:40.0,127,3,3
319482,51:30.0,107,3,3
237865,17:52.0,63,3,3
618840,25:16.0,134,2,2
303083,10:56.0,4,2,2
244835,16:24.0,36,2,2
62139,34:18.0,119,2,2
864513,14:29.0,137,2,2
684213,22:49.0,59,2,2
932542,04:14.0,118,2,2
797729,52:11.0,53,2,2
676722,21:17.0,63,2,2
729517,53:13.0,84,2,2
81638,48:37.0,59,2,2
551398,46:05.0,128,2,2
1129347,38:21.0,85,2,2
195721,49:28.0,113,2,2
974437,14:18.0,7,2,2
422894,00:02.0,100,2,2
248599,40:43.0,54,2,2
414189,33:00.0,3,2,2
813925,02:17.0,135,2,2
480933,01:49.0,50,2,2
1285800,28:34.0,124,2,2
543423,02:28.0,11,2,2
609895,36:52.0,26,2,2
997282,27:01.0,129,2,2
895230,31:45.0,58,2,2
811838,05:26.0,53,2,2
959037,32:07.0,106,2,2
366681,13:01.0,134,2,2
469048,37:31.0,115,2,2
250139,29:19.0,62,2,2
1059363,45:17.0,7,2,2
216471,53:16.0,68,2,2
939309,18:34.0,104,2,2
1001673,56:25.0,109,2,2
1133097,54:18.0,24,2,2
412234,20:45.0,1,2,2
1000093,16:19.0,12,2,2
522427,29:49.0,21,2,2
1274505,45:17.0,51,2,2
1038782,19:40.0,95,2,2
1233483,41:56.0,127,2,2
1118109,52:45.0,10,2,2
1010916,20:33.0,135,2,2
1300098,24:40.0,126,2,2
5703,03:15.0,53,2,2
846617,45:07.0,88,2,2
929382,46:26.0,102,2,2
453067,18:36.0,114,2,2
904135,44:53.0,71,2,2
245293,45:32.0,103,2,2
158558,49:57.0,56,2,2
50921,05:24.0,107,2,2
487926,03:37.0,132,2,2
1190446,55:21.0,89,2,2
668226,11:45.0,66,2,2
1106190,35:56.0,105,2,2
1364157,27:35.0,68,2,2
126779,06:25.0,136,2,2
32378,40:30.0,115,2,2
253365,33:20.0,110,2,2
382599,00:14.0,119,2,2
564199,56:39.0,118,2,2
872963,07:49.0,23,2,2
778937,04:43.0,8,2,2
781101,27:37.0,78,2,2
884928,01:50.0,91,2,2
192352,09:24.0,47,2,2
146547,01:14.0,37,2,2
917577,54:24.0,5,2,2
888469,04:06.0,44,2,2
1235152,27:26.0,113,2,2
1181206,18:48.0,137,2,2
465862,58:19.0,31,2,2
345244,25:49.0,60,2,2
24409,00:11.0,46,2,2
263733,44:32.0,21,2,2
1062987,56:03.0,137,2,2
1021527,24:59.0,70,2,2
1119941,46:23.0,51,2,2
562364,18:33.0,83,2,2
375068,59:58.0,25,2,2
964178,24:07.0,71,2,2
553273,36:11.0,103,2,2
795731,53:53.0,30,2,2
1103897,01:31.0,79,2,2
1206138,12:25.0,98,2,2
412781,14:57.0,58,2,2
747630,41:55.0,4,2,2
616066,33:31.0,42,2,2
1072776,30:11.0,25,2,2
920156,13:59.0,83,2,2
328736,02:20.0,112,2,2
322871,28:17.0,54,2,2
705492,58:57.0,109,2,2
1171920,14:09.0,81,2,2
1056961,48:34.0,32,2,2
1288957,44:11.0,67,2,2
972968,48:48.0,67,2,2
640892,07:47.0,88,2,2
661164,53:02.0,88,2,2
264,34:45.0,11,2,2
917345,17:10.0,57,2,2
1286355,18:31.0,25,2,2
1366787,50:25.0,14,2,2
248925,17:02.0,4,2,2
537692,25:23.0,114,2,2
562813,48:50.0,84,2,2
30374,38:13.0,51,2,2
67712,35:10.0,100,2,2
399822,35:40.0,53,2,2
703222,44:06.0,72,2,2
425069,01:49.0,108,2,2
1042749,14:26.0,108,2,2
54493,49:45.0,75,2,2
837657,14:51.0,42,2,2
331673,26:54.0,125,2,2
886110,20:20.0,123,2,2
304325,31:24.0,91,2,2
1127429,08:37.0,52,2,2
1131362,05:38.0,12,2,2
770292,01:44.0,118,2,2
1179331,18:48.0,15,2,2
853747,07:37.0,81,2,2
661931,58:58.0,19,2,2
643208,55:11.0,123,2,2
1202511,23:49.0,91,2,2
1344941,24:22.0,21,2,2
100988,10:35.0,82,2,2
940070,52:42.0,59,2,2
1048033,18:20.0,14,2,2
1350128,37:00.0,21,2,2
412403,58:17.0,134,2,2
74920,59:14.0,32,2,2
1333311,10:00.0,61,2,2
932193,44:11.0,100,2,2
404036,44:43.0,8,2,2
459290,06:54.0,12,2,2
639450,16:41.0,59,2,2
361291,49:58.0,17,2,2
548132,34:54.0,115,2,2
493708,55:44.0,9,2,2
836212,33:06.0,58,2,2
759893,03:31.0,121,2,2
1380845,59:23.0,137,2,2
702000,45:05.0,70,2,2
758359,47:29.0,60,2,2
69301,08:45.0,94,2,2
1071308,08:53.0,84,2,2
794758,27:21.0,125,2,2
976950,35:46.0,34,2,2
288061,07:45.0,91,2,2
756716,56:49.0,113,2,2
738410,51:36.0,29,2,2
189240,37:40.0,106,2,2
580297,35:12.0,61,2,2
36866,02:20.0,7,2,2
65740,14:02.0,72,2,2
777503,39:54.0,67,2,2
680858,37:47.0,59,2,2
1341635,11:02.0,113,2,2
744118,26:36.0,44,2,2
858324,05:30.0,35,2,2
434180,27:30.0,101,2,2
354447,57:08.0,85,2,2
1092370,02:47.0,135,2,2
1244638,41:48.0,80,2,2
1102257,46:06.0,67,2,2
729726,22:40.0,71,2,2
224855,49:19.0,53,2,2
162385,37:43.0,129,2,2
433067,20:00.0,105,2,2
797108,44:38.0,127,2,2
1110455,48:55.0,85,2,2
681196,56:23.0,137,2,2
320547,21:02.0,86,2,2
766486,29:08.0,87,2,2
449727,56:55.0,3,2,2
326049,14:35.0,24,2,2
997125,29:43.0,12,2,2
1359706,13:14.0,103,2,2
1013418,24:14.0,18,2,2
693648,54:38.0,92,2,2
588490,07:41.0,28,2,2
796470,03:17.0,47,2,2
382299,23:06.0,14,2,2
860652,28:16.0,30,2,2
1141925,55:20.0,117,2,2
557693,37:43.0,137,2,2
675646,35:27.0,68,2,2
1094128,27:59.0,69,2,2
1266599,02:48.0,56,2,2
167489,00:54.0,108,2,2
672855,49:54.0,60,2,2
1148151,44:06.0,31,2,2
486312,24:32.0,14,2,2
1376500,41:04.0,56,2,2
1047384,53:13.0,129,2,2
1206877,12:35.0,29,2,2
8411,46:57.0,7,2,2
1200339,11:21.0,13,2,2
1227060,51:03.0,72,2,2
1381830,40:12.0,102,2,2
201183,55:02.0,36,2,2
492867,28:01.0,134,2,2
283553,02:06.0,12,2,2
241246,54:51.0,110,2,2
718723,57:48.0,12,2,2
1045409,31:05.0,116,2,2
414616,18:03.0,16,2,2
754661,00:36.0,134,2,2
491908,57:55.0,129,2,2
1162858,54:52.0,108,2,2
646011,31:43.0,119,2,2
1165904,53:09.0,13,2,2
246796,51:14.0,44,2,2
172467,31:19.0,9,2,2
988452,08:31.0,126,2,2
745633,04:34.0,67,2,2
1014314,24:03.0,66,2,2
739473,08:35.0,61,2,2
861173,46:28.0,124,2,2
635351,13:17.0,58,2,2
203639,33:54.0,114,2,2
800426,06:37.0,45,2,2
1174600,17:26.0,113,2,2
944307,45:43.0,81,2,2
1184315,26:54.0,78,2,2
494464,18:19.0,74,2,2
176878,13:19.0,131,2,2
1223007,55:07.0,36,2,2
1156452,31:50.0,26,2,2
348399,39:31.0,25,2,2
1308763,54:38.0,45,2,2
973633,54:47.0,19,2,2
196128,35:55.0,106,2,2
1183087,04:00.0,4,2,2
1191809,59:13.0,124,2,2
574650,11:05.0,50,2,2
807851,08:37.0,96,2,2
1288872,47:01.0,49,2,2
240556,29:40.0,120,2,2
922581,01:46.0,61,2,2
370723,45:00.0,104,2,2
1378332,11:32.0,18,2,2
1359248,11:55.0,77,2,2
245823,10:38.0,18,2,2
604740,03:24.0,90,2,2
981144,20:53.0,105,2,2
1156870,15:02.0,13,2,2
861923,46:11.0,95,2,2
1364037,10:54.0,83,2,2
541474,36:59.0,22,2,2
565788,16:44.0,116,2,2
127240,20:24.0,113,2,2
520501,17:21.0,130,2,2
418715,25:09.0,97,2,2
17591,55:37.0,81,2,2
858445,11:35.0,102,2,2
732102,53:05.0,57,2,2
1246436,09:21.0,99,2,2
990624,54:45.0,18,2,2
439811,41:03.0,116,2,2
1311900,31:48.0,52,2,2
1052785,59:57.0,86,2,2
218217,27:51.0,133,2,2
302190,13:55.0,24,2,2
613825,19:34.0,23,2,2
953833,52:22.0,85,2,2
614077,20:57.0,14,2,2
120699,00:44.0,19,2,2
497827,02:41.0,51,2,2
480203,38:39.0,32,2,2
1206805,58:31.0,18,2,2
410594,08:00.0,125,2,2
463223,24:19.0,16,2,2
1322909,06:20.0,26,2,2
1232441,54:53.0,46,2,2
559722,27:20.0,92,2,2
132727,02:04.0,17,2,2
461703,55:38.0,138,2,2
1040574,06:25.0,86,2,2
2019,55:10.0,107,2,2
1213114,47:15.0,106,2,2
1169725,47:00.0,135,2,2
528169,42:31.0,114,2,2
151476,41:26.0,63,2,2
1127166,28:12.0,135,2,2
25156,29:24.0,100,2,2
1020511,11:26.0,30,2,2
935997,09:15.0,127,2,2
595826,17:49.0,37,2,2
1123419,15:00.0,11,2,2
1047269,04:05.0,120,2,2
381872,35:18.0,26,2,2
955081,02:53.0,44,2,2
171376,59:19.0,3,2,2
1387237,08:37.0,134,2,2
620240,16:15.0,4,2,2
555265,16:14.0,39,2,2
422745,47:50.0,127,2,2
703540,01:43.0,14,2,2
234593,34:50.0,40,2,2
1006359,34:38.0,24,2,2
59291,28:22.0,20,2,2
755110,54:59.0,11,2,2
128147,00:13.0,63,2,2
1073658,10:40.0,3,2,2
1366613,50:37.0,50,2,2
1194654,32:26.0,11,2,2
1161252,27:54.0,81,2,2
988274,15:18.0,123,2,2
1064358,36:36.0,40,2,2
706640,41:30.0,112,2,2
387388,37:02.0,81,2,2
619012,35:33.0,136,2,2
1029499,40:20.0,107,2,2
845701,20:27.0,95,2,2
953853,33:14.0,34,2,2
258317,47:51.0,18,2,2
906325,08:46.0,59,2,2
620297,55:20.0,13,2,2
1391499,32:56.0,63,2,2
852757,50:55.0,51,2,2
621720,51:39.0,45,2,2
1295178,15:30.0,92,2,2
1351230,34:39.0,85,2,2
1337665,13:21.0,84,2,2
468318,32:10.0,59,2,2
1095470,51:03.0,70,2,2
320272,06:06.0,31,2,2
1105174,18:22.0,11,2,2
458337,13:49.0,129,2,2
791750,56:57.0,66,2,2
715832,49:51.0,87,2,2
18424,33:56.0,37,2,2
680552,48:31.0,135,2,2
1322520,41:12.0,75,2,2
509017,32:37.0,17,2,2
102019,38:56.0,109,2,2
542453,37:48.0,87,2,2
1249058,25:08.0,109,2,2
274980,45:42.0,60,2,2
781156,16:46.0,22,2,2
458981,07:35.0,128,2,2
56775,48:22.0,134,2,2
861651,03:48.0,98,2,2
172,29:01.0,34,2,2
51831,10:52.0,133,2,2
572806,43:10.0,31,2,2
219588,58:04.0,11,2,2
358806,36:13.0,62,2,2
742698,50:04.0,54,2,2
1110523,35:38.0,60,2,2
1318394,58:14.0,108,2,2
1117333,41:05.0,117,2,2
630195,11:02.0,56,2,2
1367059,29:34.0,54,2,2
534712,48:56.0,100,2,2
914617,40:11.0,4,2,2
780205,26:47.0,95,2,2
854797,49:00.0,5,2,2
77215,25:50.0,3,2,2
952882,46:11.0,118,2,2
1132933,03:10.0,113,2,2
1054808,09:59.0,60,2,2
743319,42:41.0,89,2,2
581456,18:22.0,119,2,2
289019,45:04.0,114,2,2
159619,31:21.0,71,2,2
497546,24:52.0,105,2,2
633063,03:14.0,105,2,2
397738,49:34.0,90,2,2
152357,14:14.0,51,2,2
815905,23:22.0,48,2,2
430822,26:10.0,92,2,2
1235469,26:29.0,109,2,2
501184,26:50.0,90,2,2
523703,45:34.0,58,2,2
1013440,05:27.0,86,2,2
64763,18:13.0,86,2,2
1146169,41:40.0,44,2,2
1079932,56:07.0,43,2,2
1288024,42:19.0,116,2,2
147248,14:51.0,58,2,2
460240,21:39.0,36,2,2
223996,30:09.0,126,2,2
857013,01:45.0,53,2,2
164995,49:51.0,96,2,2
990306,14:33.0,112,2,2
34665,10:38.0,88,2,2
1189567,46:11.0,9,2,2
740720,21:50.0,119,2,2
322407,35:03.0,109,2,2
1149756,16:51.0,135,2,2
891328,51:49.0,20,2,2
516261,24:56.0,95,2,2
369168,14:02.0,66,2,2
497761,31:33.0,90,2,2
701722,31:41.0,100,2,2
270362,17:28.0,123,2,2
1203367,21:52.0,32,2,2
1084741,29:24.0,63,2,2
391939,56:57.0,136,2,2
1335661,35:10.0,125,2,2
391066,15:27.0,124,2,2
931182,01:09.0,128,2,2
660620,56:26.0,92,2,2
3258,04:34.0,88,2,2
1349681,57:46.0,51,2,2
1204011,45:44.0,30,2,2
173657,22:05.0,4,2,2
1234997,03:59.0,134,2,2
321577,43:07.0,29,2,2
1327477,36:22.0,26,2,2
582418,25:40.0,2,2,2
1126945,36:19.0,35,2,2
433791,30:53.0,20,2,2
11333,59:58.0,76,2,2
213276,08:44.0,76,2,2
451953,22:07.0,29,2,2
1035009,39:54.0,129,2,2
645352,40:39.0,114,2,2
1207835,15:52.0,80,2,2
77659,09:35.0,115,2,2
1367560,19:38.0,67,2,2
1051319,32:05.0,49,2,2
535471,04:02.0,114,2,2
144274,20:03.0,98,2,2
121320,26:47.0,9,2,2
713670,11:20.0,125,2,2
1135249,26:41.0,129,2,2
198045,39:41.0,41,2,2
1134854,32:05.0,76,2,2
1267546,54:22.0,80,2,2
575634,27:24.0,31,2,2
360552,06:23.0,39,2,2
863634,16:41.0,6,2,2
559278,59:41.0,114,2,2
409649,59:00.0,115,2,2
287007,33:09.0,122,2,2
628240,36:28.0,56,2,2
1157167,55:46.0,102,2,2
253213,31:45.0,45,2,2
164002,57:56.0,73,2,2
488020,29:38.0,43,2,2
905500,18:09.0,84,2,2
268155,35:19.0,76,2,2
699183,01:05.0,70,2,2
1127406,22:39.0,93,2,2
390499,19:35.0,8,2,2
1308333,24:05.0,51,2,2
662475,47:51.0,60,2,2
784049,05:24.0,43,2,2
796000,01:53.0,99,2,2
1045205,22:51.0,133,2,2
879907,45:41.0,115,2,2
203017,55:07.0,37,2,2
498136,31:35.0,3,2,2
305493,55:41.0,125,2,2
388461,36:12.0,4,2,2
834998,51:17.0,74,2,2
236213,51:20.0,30,2,2
317833,13:49.0,24,2,2
222350,49:29.0,128,2,2
904418,21:50.0,96,2,2
532932,28:33.0,22,2,2
1129553,52:20.0,122,2,2
336290,27:23.0,99,2,2
636710,21:03.0,110,2,2
964767,36:33.0,43,2,2
1281446,49:14.0,108,2,2
1220556,51:01.0,97,2,2
153780,50:50.0,46,2,2
163083,24:45.0,64,2,2
882108,10:29.0,9,2,2
77032,29:41.0,3,2,2
880465,39:28.0,98,2,2
1102019,52:02.0,118,2,2
1003087,15:43.0,3,2,2
741539,48:42.0,32,2,2
236545,33:32.0,65,2,2
440612,44:36.0,129,2,2
32787,58:30.0,99,2,2
231570,27:57.0,24,2,2
1248943,24:43.0,60,2,2
986413,41:58.0,6,2,2
555511,41:26.0,17,2,2
886313,08:24.0,136,2,2
627868,25:11.0,17,2,2
806817,32:28.0,95,2,2
1167927,04:48.0,90,2,2
899781,36:27.0,47,2,2
800723,26:31.0,113,2,2
1279737,48:32.0,63,2,2
1211914,20:53.0,99,2,2
1189129,39:19.0,125,2,2
374933,53:34.0,94,2,2
969845,11:56.0,44,2,2
1172272,39:56.0,127,2,2
8731,01:55.0,93,2,2
611993,05:24.0,16,2,2
34519,07:17.0,36,2,2
556819,39:53.0,137,2,2
343137,38:45.0,99,2,2
305404,26:07.0,61,2,2
1256683,28:27.0,50,2,2
448398,29:16.0,91,2,2
861630,32:27.0,60,2,2
664682,33:21.0,13,2,2
179353,53:08.0,33,2,2
895547,32:55.0,78,2,2
738908,14:10.0,8,2,2
1357083,19:48.0,84,2,2
1305891,44:00.0,52,2,2
33946,09:53.0,70,2,2
224777,13:29.0,53,2,2
723877,30:35.0,84,2,2
896088,35:01.0,49,2,2
153711,08:29.0,136,2,2
697408,49:46.0,93,2,2
1078180,28:53.0,52,2,2
1081220,01:02.0,80,2,2
1171831,02:33.0,81,2,2
657096,05:36.0,9,2,2
939792,59:45.0,8,2,2
634766,17:41.0,83,2,2
644845,49:24.0,56,2,2
541997,13:48.0,64,2,2
761862,20:19.0,49,2,2
1079139,48:29.0,19,2,2
648048,31:11.0,64,2,2
1199130,28:58.0,74,2,2
142785,49:19.0,121,2,2
145261,45:49.0,45,2,2
334469,43:35.0,6,2,2
923908,28:26.0,119,2,2
1058123,13:13.0,17,2,2
983908,48:23.0,135,2,2
647026,00:36.0,137,2,2
1006407,58:53.0,81,2,2
751291,55:46.0,11,2,2
1104649,10:34.0,69,2,2
1215034,42:23.0,17,2,2
325687,03:57.0,98,2,2
304883,45:19.0,24,2,2
1170165,12:04.0,50,2,2
461960,28:28.0,122,2,2
825557,50:00.0,57,2,2
1265333,03:40.0,11,2,2
297120,14:17.0,133,2,2
899357,04:04.0,136,2,2
523663,52:28.0,9,2,2
120226,22:08.0,122,2,2
731998,09:23.0,122,2,2
757591,34:55.0,54,2,2
403958,56:08.0,62,2,2
7016,16:12.0,93,2,2
852055,24:06.0,86,2,2
4606,16:02.0,123,2,2
1104300,22:31.0,100,2,2
1220381,09:34.0,118,2,2
1160258,34:34.0,18,2,2
1176826,35:05.0,70,2,2
813137,25:34.0,3,2,2
1035750,50:47.0,64,2,2
209918,04:44.0,134,2,2
365315,27:17.0,137,2,2
657414,55:12.0,59,2,2
757989,41:22.0,68,2,2
539661,33:01.0,19,2,2
1254278,59:27.0,44,2,2
251707,03:05.0,11,2,2
1092478,56:44.0,94,2,2
686940,35:14.0,4,2,2
1340083,49:37.0,7,2,2
753827,18:05.0,134,2,2
642091,47:42.0,31,2,2
1033586,02:48.0,13,2,2
775616,11:58.0,52,2,2
901953,05:05.0,67,2,2
1084569,44:02.0,132,2,2
318843,22:54.0,128,2,2
761381,50:44.0,130,2,2
316968,40:44.0,80,2,2
637285,20:55.0,117,2,2
45825,15:06.0,78,2,2
1036059,11:13.0,61,2,2
1322599,27:26.0,94,2,2
1058409,12:22.0,57,2,2
539043,09:43.0,68,2,2
341900,53:33.0,58,2,2
1086982,03:14.0,30,2,2
1197550,51:59.0,108,2,2
310685,01:43.0,106,2,2
555021,16:15.0,93,2,2
793661,49:22.0,18,2,2
873157,31:25.0,31,2,2
766227,02:21.0,53,2,2
913045,28:32.0,95,2,2
1076102,56:04.0,67,2,2
821083,08:55.0,58,2,2
379925,05:10.0,41,2,2
391329,45:35.0,128,2,2
1026467,14:58.0,54,2,2
622097,43:06.0,19,2,2
216662,00:56.0,12,2,2
857465,38:03.0,123,2,2
4537,26:13.0,11,2,2
145473,22:20.0,128,2,2
450702,39:59.0,43,2,2
314475,12:31.0,58,2,2
244468,18:35.0,61,2,2
1007692,10:37.0,30,2,2
691766,27:54.0,108,2,2
523640,34:19.0,130,2,2
1404265,59:16.0,8,2,2
298508,04:14.0,54,2,2
491323,36:49.0,89,2,2
927183,25:19.0,45,2,2
1094021,54:59.0,63,2,2
624782,46:10.0,53,2,2
292706,22:39.0,43,2,2
580540,35:14.0,74,2,2
185928,37:53.0,82,2,2
927429,21:28.0,51,2,2
1053351,09:50.0,111,2,2
237326,51:57.0,78,2,2
1282648,39:55.0,126,2,2
1113417,09:52.0,80,2,2
1155475,44:56.0,55,2,2
1091087,17:35.0,35,2,2
1081741,01:07.0,114,2,2
1043181,17:28.0,45,2,2
363277,35:53.0,11,2,2
387144,04:42.0,58,2,2
542575,33:30.0,49,2,2
821982,03:25.0,45,2,2
1187102,11:56.0,87,2,2
47803,56:24.0,8,2,2
831139,12:40.0,114,2,2
137876,43:55.0,21,2,2
522644,26:48.0,52,2,2
254893,41:50.0,81,2,2
799861,55:29.0,4,2,2
1390774,15:15.0,94,2,2
98772,22:10.0,29,2,2
1005863,57:52.0,2,2,2
709834,04:19.0,85,2,2
1146790,33:31.0,46,2,2
156957,20:13.0,136,2,2
477566,59:44.0,52,2,2
77524,21:21.0,2,2,2
613066,35:21.0,22,2,2
881999,42:23.0,57,2,2
770538,24:30.0,127,2,2
1055329,07:19.0,122,2,2
272457,51:11.0,112,2,2
1216259,06:04.0,62,2,2
103993,22:45.0,52,2,2
688314,49:42.0,117,2,2
29744,42:20.0,4,2,2
661719,11:12.0,32,2,2
1362413,42:40.0,106,2,2
221099,55:32.0,97,2,2
832453,53:34.0,128,2,2
344293,29:39.0,44,2,2
238199,29:15.0,42,2,2
676455,16:42.0,46,2,2
288956,56:34.0,123,2,2
118580,47:37.0,113,2,2
264883,01:23.0,81,2,2
609963,28:28.0,63,2,2
1104878,07:35.0,129,2,2
45018,07:18.0,99,2,2
182055,07:16.0,95,2,2
457028,27:32.0,29,2,2
1259402,56:20.0,7,2,2
32160,11:50.0,105,2,2
933174,26:26.0,89,2,2
1194261,59:17.0,5,2,2
384851,30:41.0,18,2,2
793157,44:25.0,115,2,2
169486,09:43.0,68,2,2
1160112,14:32.0,94,2,2
393480,55:55.0,134,2,2
1173255,51:06.0,91,2,2
1329376,23:30.0,118,2,2
330672,49:36.0,94,2,2
982959,38:52.0,121,2,2
370237,45:00.0,125,2,2
85383,38:14.0,65,2,2
583003,29:01.0,99,2,2
892394,12:26.0,5,2,2
966752,48:14.0,34,2,2
606226,13:05.0,25,2,2
759353,18:47.0,129,2,2
1388417,49:55.0,119,2,2
846775,16:16.0,66,2,2
661580,01:48.0,73,2,2
268657,45:29.0,76,2,2
349713,45:51.0,7,2,2
434250,24:27.0,6,2,2
1099916,37:59.0,57,2,2
1245217,35:23.0,119,2,2
418867,59:07.0,52,2,2
1178290,55:41.0,28,2,2
581091,00:50.0,28,2,2
993078,24:16.0,125,2,2
1373037,26:42.0,110,2,2
1323880,09:12.0,20,2,2
328322,17:51.0,8,2,2
384466,32:42.0,30,2,2
627932,15:36.0,52,2,2
963337,41:32.0,50,2,2
1050805,29:18.0,109,2,2
863549,35:08.0,37,2,2
1290796,51:22.0,64,2,2
1256020,49:54.0,110,2,2
70999,07:39.0,52,2,2
154116,59:43.0,57,2,2
1009766,10:52.0,20,2,2
110561,38:41.0,20,2,2
553179,41:34.0,92,2,2
285368,14:35.0,90,2,2
933310,09:16.0,107,2,2
1305317,50:00.0,60,2,2
677318,14:25.0,87,2,2
1307375,36:13.0,44,2,2
446985,27:08.0,37,2,2
546086,38:53.0,23,2,2
1188257,09:32.0,111,2,2
268428,43:11.0,106,2,2
288488,00:14.0,80,2,2
1214191,23:32.0,85,2,2
373274,10:42.0,94,2,2
1125220,57:33.0,46,2,2
1130032,50:27.0,21,2,2
1129594,58:38.0,130,2,2
1308171,59:33.0,73,2,2
1258035,55:04.0,32,2,2
1074157,03:50.0,51,2,2
1165927,41:13.0,106,2,2
769838,17:48.0,122,2,2
1226740,02:10.0,134,2,2
756442,13:49.0,88,2,2
1082641,27:53.0,37,2,2
732108,57:49.0,25,2,2
1104456,28:28.0,43,2,2
1101539,01:57.0,3,2,2
110412,16:14.0,48,2,2
804113,42:07.0,81,2,2
1146431,21:15.0,63,2,2
191886,56:36.0,65,2,2
401323,11:38.0,65,2,2
328219,34:10.0,136,2,2
514825,25:46.0,65,2,2
69645,35:54.0,67,2,2
691215,08:39.0,47,2,2
988412,41:35.0,124,2,2
1261991,04:00.0,113,2,2
1113547,03:55.0,82,2,2
68085,48:24.0,130,2,2
794126,05:40.0,89,2,2
47029,28:51.0,137,2,2
1140205,49:10.0,89,2,2
945421,58:19.0,134,2,2
770983,41:17.0,77,2,2
928046,06:15.0,108,2,2
1097646,14:09.0,87,2,2
1170453,23:49.0,113,2,2
785456,11:18.0,124,2,2
1090665,34:44.0,79,2,2
465431,42:43.0,71,2,2
806014,14:00.0,60,2,2
446931,18:58.0,106,2,2
191477,03:51.0,35,2,2
67015,59:21.0,66,2,2
319380,42:31.0,92,2,2
361876,11:47.0,124,2,2
732767,45:54.0,101,2,2
863830,05:08.0,23,2,2
327687,21:10.0,16,2,2
433111,28:46.0,19,2,2
1017263,43:14.0,18,2,2
366799,32:17.0,85,2,2
1165346,14:10.0,84,2,2
208560,31:05.0,106,2,2
429461,04:31.0,11,2,2
1250902,30:11.0,81,2,2
1140225,45:36.0,117,2,2
217419,38:34.0,40,2,2
69044,15:03.0,25,2,2
626807,09:26.0,129,2,2
387466,14:17.0,90,2,2
615486,55:12.0,94,2,2
770651,38:45.0,37,2,2
750986,43:04.0,49,2,2
